order_id,order_datetime,customer_id,total_amount,num_items
86894560,2024-02-01T22:52:13.177014,23,110.3,4
86896491,2024-02-08T14:36:12.715862,26,59.14,3
86907672,2024-02-04T00:27:10.217855,28,40.31,2
86915740,2024-02-05T11:01:29.948668,7,18.16,1
86945991,2024-02-08T06:44:08.244987,21,101.16,5
86965416,2024-02-04T20:34:45.290727,16,54.0,4
86967593,2024-02-10T18:11:45.344739,4,25.95,2
86969969,2024-02-03T23:31:49.399530,24,11.94,1
86975116,2024-02-10T06:20:37.552036,4,91.54,4
86977356,2024-02-05T02:23:23.154479,5,44.95,1
86978739,2024-02-01T12:26:20.977876,23,24.81,3
86980086,2024-02-02T00:50:19.593232,3,17.91,1
86994257,2024-02-02T17:38:27.232419,8,101.73,4
87010357,2024-02-08T23:37:16.640280,6,1.78,1
87014276,2024-02-08T14:38:30.763191,5,83.95,5
87036918,2024-02-09T18:19:52.808228,23,37.64,1
87049879,2024-02-02T07:03:54.830748,25,118.35,5
87051714,2024-02-01T22:28:43.658273,20,40.03,4
87058073,2024-02-08T15:02:14.199710,5,7.12,1
87067671,2024-02-02T00:04:42.660805,13,83.58,4
87068790,2024-02-05T22:17:29.395234,29,57.75,3
87073080,2024-02-06T15:36:53.552762,6,76.53,5
87080087,2024-02-09T07:09:17.805984,23,35.16,4
87119221,2024-02-04T21:13:31.707879,29,70.86,5
87133124,2024-02-08T06:09:08.369744,22,74.33,4
87141159,2024-02-01T04:04:22.772160,30,83.97,5
87150434,2024-02-01T00:44:35.160840,8,19.72,1
87164219,2024-02-10T19:50:12.115942,2,20.76,2
87171183,2024-02-02T20:20:56.816586,1,31.4,2
87186530,2024-02-04T06:37:46.082342,1,75.07,5
87187090,2024-02-05T20:30:44.961898,11,9.62,1
87217584,2024-02-05T21:17:12.477909,5,58.03,4
87220422,2024-02-08T09:35:25.521634,12,29.44,3
87223456,2024-02-03T19:59:41.127321,2,97.72,5
87234373,2024-02-03T04:26:41.937174,16,16.32,2
87237115,2024-02-09T20:48:44.677459,13,0.63,1
87251156,2024-02-07T17:54:54.089522,22,101.13,4
87262488,2024-02-10T18:52:00.164401,8,88.02,5
87272234,2024-02-10T10:42:15.988396,30,19.32,1
87283905,2024-02-07T18:37:01.166616,25,66.86,5
87290672,2024-02-08T21:54:45.746640,3,37.64,2
87290917,2024-02-03T22:11:11.798632,29,8.88,1
87299314,2024-02-05T02:44:06.293122,16,9.15,1
87318209,2024-02-05T17:28:02.736791,24,21.67,4
87324648,2024-02-04T15:13:31.656710,23,85.37,4
87332516,2024-02-02T23:46:08.090561,5,17.48,2
87337817,2024-02-02T15:49:48.189134,15,85.94,4
87341043,2024-02-01T17:59:23.393534,14,75.4,2
87352717,2024-02-05T18:29:45.710782,7,40.12,5
87354346,2024-02-01T10:26:54.666208,2,3.78,1
87355026,2024-02-01T00:24:09.919882,14,53.35,4
87374788,2024-02-04T22:24:55.186129,7,54.87,4
87392704,2024-02-08T15:22:09.267294,24,91.61,3
87394868,2024-02-09T12:38:10.507198,24,32.7,3
87395556,2024-02-09T13:46:59.854779,19,5.22,2
87402345,2024-02-02T08:11:32.165690,22,9.99,1
87416924,2024-02-10T06:58:09.232128,9,30.56,3
87421490,2024-02-04T17:27:01.849915,3,35.28,2
87434827,2024-02-02T11:52:03.013088,18,21.24,3
87436491,2024-02-04T02:37:52.211350,2,23.89,3
87443108,2024-02-01T01:56:50.730789,4,7.5,1
87443485,2024-02-09T13:56:39.438805,23,58.92,3
87478717,2024-02-04T02:35:06.322231,29,41.14,3
87483178,2024-02-06T19:28:52.602721,16,65.14,4
87484320,2024-02-07T02:49:30.523655,1,49.95,1
87487109,2024-02-09T17:35:21.242923,12,71.54,5
87490002,2024-02-02T01:57:21.876212,18,71.56,5
87506215,2024-02-03T09:13:07.110015,9,87.1,5
87509461,2024-02-02T03:14:39.483481,13,18.82,1
87513490,2024-02-05T00:14:43.189281,8,25.95,3
87523303,2024-02-07T16:41:59.582223,22,39.75,1
87528899,2024-02-02T11:48:36.544226,25,70.83,4
87537542,2024-02-03T18:39:37.925297,4,43.19,3
87542986,2024-02-06T16:04:56.777199,27,69.93,3
87578091,2024-02-09T10:44:55.589461,28,19.6,1
87592364,2024-02-03T06:41:25.959241,6,80.01,4
87613023,2024-02-02T08:34:51.211043,8,49.95,1
87614804,2024-02-02T19:50:25.013467,7,15.83,2
87618719,2024-02-03T18:48:35.097914,2,35.1,4
87620174,2024-02-10T21:43:46.718437,27,43.86,3
87620629,2024-02-03T06:40:47.452916,6,7.51,1
87622333,2024-02-03T23:35:45.594995,22,33.04,3
87627636,2024-02-08T16:42:07.014658,19,44.95,1
87635389,2024-02-01T07:38:08.621003,11,109.75,5
87637002,2024-02-01T02:22:14.265047,28,66.47,3
87638098,2024-02-04T17:17:02.193563,10,6.64,1
87640464,2024-02-08T12:08:47.095364,1,82.68,4
87647679,2024-02-04T21:49:42.191869,18,8.59,2
87658307,2024-02-03T13:29:31.862172,1,10.03,2
87664120,2024-02-01T04:44:38.212738,19,22.38,2
87693358,2024-02-01T20:35:20.297711,20,32.16,3
87716367,2024-02-10T05:02:34.186471,20,58.84,2
87719961,2024-02-09T17:54:10.728847,19,3.91,1
87724617,2024-02-01T23:30:05.699309,8,75.79,5
87750761,2024-02-04T11:09:04.350544,4,44.95,1
87768930,2024-02-09T17:37:33.877795,25,42.93,5
87768987,2024-02-06T14:10:38.693751,10,1.26,1
87789810,2024-02-04T01:04:32.308251,6,75.55,4
87804029,2024-02-09T14:34:22.526489,29,7.25,1
87810073,2024-02-01T18:47:27.311790,2,78.07,5
87812585,2024-02-02T18:15:44.525676,6,61.28,2
87826651,2024-02-05T23:35:44.714580,24,21.98,3
87836881,2024-02-03T09:20:33.392230,27,90.68,5
87856200,2024-02-01T03:33:55.548156,15,73.35,2
87860314,2024-02-10T17:54:18.513023,29,29.08,2
87862143,2024-02-09T22:46:26.764096,17,54.77,3
87906953,2024-02-01T10:36:56.311893,5,64.48,4
87925535,2024-02-08T20:36:10.157411,3,34.28,3
87943341,2024-02-10T13:00:05.992981,27,33.2,1
87957716,2024-02-02T09:21:01.755651,13,58.47,3
87961652,2024-02-02T05:50:19.979612,23,13.17,2
87962858,2024-02-04T09:54:39.251497,1,48.98,2
87987738,2024-02-04T17:06:22.805993,4,14.43,1
87990013,2024-02-08T22:55:54.492216,24,44.61,2
87993743,2024-02-02T06:42:21.311435,3,46.06,2
88025711,2024-02-01T02:53:39.656564,16,38.27,2
88030449,2024-02-02T10:19:33.915961,3,96.99,4
88048382,2024-02-10T00:45:49.369869,22,21.31,3
88054499,2024-02-03T19:16:00.482138,29,26.19,1
88056170,2024-02-04T15:55:50.659967,23,44.95,3
88065383,2024-02-09T07:07:02.264470,26,66.25,3
88068756,2024-02-01T05:33:13.215295,4,106.28,5
88084628,2024-02-04T23:02:46.164318,13,7.95,1
88117413,2024-02-08T06:13:20.071242,18,32.93,4
88125214,2024-02-02T10:43:39.487664,17,80.97,3
88129854,2024-02-04T05:36:48.225328,24,46.09,3
88130770,2024-02-03T10:15:54.044186,23,35.38,3
88143337,2024-02-04T17:30:33.787635,26,35.76,2
88178423,2024-02-09T05:49:11.354808,17,39.96,1
88211875,2024-02-10T08:29:02.038907,11,122.77,4
88222459,2024-02-04T04:26:22.648759,3,19.98,1
88224639,2024-02-04T16:00:12.620371,12,41.7,5
88251575,2024-02-10T23:15:11.994073,7,52.91,2
88252520,2024-02-04T19:00:43.578294,17,34.99,3
88258389,2024-02-08T12:33:56.399158,28,32.66,2
88260623,2024-02-07T23:32:17.752570,23,19.57,3
88265758,2024-02-09T03:05:36.690797,8,35.0,3
88271528,2024-02-05T02:25:36.372940,18,39.71,4
88279926,2024-02-05T17:15:06.609130,22,3.91,1
88279953,2024-02-02T15:54:01.755191,25,67.68,2
88294602,2024-02-04T18:16:51.613140,14,91.46,5
88301899,2024-02-01T03:58:16.086899,17,32.2,1
88314281,2024-02-08T14:41:16.241453,2,23.73,2
88319455,2024-02-08T12:09:02.749967,14,5.34,1
88322364,2024-02-04T07:31:30.681449,4,14.76,1
88334375,2024-02-01T12:24:43.356330,26,26.58,3
88343066,2024-02-02T01:09:13.562863,11,25.76,1
88358356,2024-02-04T07:30:38.289358,28,86.77,5
88385829,2024-02-06T00:11:24.998826,4,79.21,3
88408013,2024-02-10T13:23:07.413207,3,8.99,1
88411899,2024-02-08T00:31:52.739289,3,17.16,2
88423465,2024-02-08T06:07:09.242007,2,30.33,2
88451298,2024-02-04T13:22:01.577447,22,43.77,2
88452136,2024-02-09T21:32:36.985912,25,25.32,1
88473520,2024-02-03T16:35:53.290114,8,84.62,5
88492915,2024-02-05T02:28:51.880280,28,51.86,4
88504952,2024-02-10T18:31:34.429938,7,75.82,4
88507024,2024-02-07T15:52:13.166154,3,51.23,4
88508615,2024-02-07T23:59:16.999656,19,71.31,2
88512754,2024-02-09T23:05:59.034639,27,10.08,2
88527914,2024-02-04T12:47:44.224468,25,59.76,3
88532516,2024-02-05T10:16:34.631166,3,61.02,3
88534875,2024-02-04T07:36:39.257750,8,11.82,2
88561486,2024-02-01T13:11:21.199990,13,85.54,4
88562852,2024-02-04T11:24:44.851093,19,32.78,2
88564108,2024-02-10T23:29:03.954329,18,102.54,4
88564844,2024-02-08T21:49:26.506148,4,3.05,1
88574669,2024-02-01T07:25:40.997117,22,47.05,1
88574960,2024-02-04T03:16:38.543855,14,27.25,3
88595728,2024-02-09T11:30:51.883420,21,66.72,4
88622097,2024-02-02T22:36:18.155659,2,23.28,2
88629904,2024-02-04T05:05:51.942672,21,22.39,4
88632949,2024-02-07T15:15:49.085414,4,58.63,3
88642908,2024-02-01T01:50:43.623320,19,23.99,3
88643228,2024-02-03T07:04:58.066102,5,108.04,3
88680491,2024-02-09T05:12:58.974892,20,12.63,2
88681508,2024-02-06T06:21:58.597163,15,79.43,4
88697830,2024-02-02T09:56:01.743183,5,62.84,5
88701966,2024-02-04T08:54:59.571246,22,1.72,1
88703979,2024-02-02T11:17:22.455752,26,38.18,3
88717836,2024-02-09T10:37:37.054657,30,21.56,3
88718119,2024-02-05T05:21:57.495299,25,40.98,3
88737340,2024-02-06T08:08:14.646906,7,14.79,1
88762876,2024-02-10T17:24:39.105134,6,12.0,1
88780008,2024-02-06T19:33:27.627307,5,20.74,3
88781731,2024-02-02T08:18:33.668046,12,40.79,2
88795852,2024-02-03T18:22:09.735578,15,74.7,4
88807065,2024-02-05T19:13:14.565505,13,8.99,1
88817670,2024-02-01T11:37:40.795741,20,27.61,3
88826411,2024-02-10T11:25:04.937748,10,76.77,5
88831664,2024-02-02T22:51:56.605722,23,60.96,3
88849502,2024-02-06T15:55:38.415077,30,35.45,3
88859493,2024-02-03T14:44:59.537001,1,27.96,2
88861713,2024-02-01T15:10:34.550580,1,35.8,3
88890368,2024-02-04T08:57:17.745072,5,73.33,4
88898663,2024-02-08T15:48:29.757655,18,7.54,1
88902312,2024-02-10T19:21:30.750078,8,15.08,1
88909179,2024-02-08T14:53:52.319880,21,123.25,5
88910333,2024-02-09T07:26:59.269361,19,32.25,2
88914072,2024-02-03T07:26:38.842991,5,23.8,3
88948667,2024-02-08T18:00:16.380323,29,80.32,4
88974508,2024-02-02T17:02:44.455573,18,3.78,1
88989236,2024-02-03T15:54:57.069895,30,30.39,2
88989459,2024-02-02T16:51:12.671126,5,6.68,1
89012318,2024-02-06T07:49:00.516733,13,35.8,3
89014712,2024-02-04T02:37:26.904352,24,74.94,2
89018024,2024-02-01T14:33:58.587128,11,45.07,4
89029215,2024-02-06T01:45:32.230184,9,115.54,5
89035053,2024-02-04T05:34:45.460620,17,24.17,2
89038990,2024-02-04T13:06:24.909217,28,99.93,5
89040839,2024-02-04T04:19:39.384570,2,1.71,1
89047981,2024-02-09T18:03:52.521696,30,49.56,3
89055220,2024-02-08T16:01:03.688731,29,45.82,5
89060931,2024-02-10T10:04:59.851680,17,36.91,2
89077230,2024-02-02T10:14:30.299077,26,87.65,5
89096601,2024-02-08T11:39:25.837086,24,49.65,3
89133626,2024-02-10T01:03:43.331511,14,57.94,4
89138786,2024-02-08T12:32:48.627500,14,15.64,1
89166265,2024-02-04T21:36:15.621343,15,32.35,1
89172408,2024-02-08T02:51:08.561093,18,31.11,3
89174250,2024-02-08T13:50:59.449550,11,27.73,4
89185596,2024-02-02T01:06:11.104234,20,20.02,2
89214589,2024-02-04T01:26:37.871485,3,4.32,1
89246419,2024-02-10T12:00:14.167917,9,73.15,4
89246588,2024-02-04T04:39:53.351856,7,57.42,2
89247743,2024-02-10T17:57:21.422507,24,12.0,2
89255758,2024-02-04T03:05:48.898537,18,22.68,2
89274066,2024-02-05T09:33:00.080343,28,76.59,5
89275174,2024-02-08T00:44:28.281954,28,55.34,5
89278074,2024-02-01T18:22:52.820529,10,13.8,1
89286962,2024-02-09T19:25:25.067867,30,54.34,2
89293211,2024-02-04T11:39:22.466099,27,87.56,4
89308908,2024-02-01T00:39:46.641349,12,48.37,4
89319819,2024-02-03T16:29:36.439428,28,8.44,1
89320594,2024-02-08T21:05:44.130326,26,28.65,2
89341971,2024-02-09T19:22:56.033864,22,27.98,2
89385112,2024-02-02T16:22:18.486459,2,18.49,4
89386360,2024-02-01T15:05:17.307961,29,35.12,3
89393150,2024-02-08T04:13:00.326813,6,70.03,5
89398065,2024-02-08T17:37:21.194932,16,60.88,3
89402860,2024-02-01T22:12:56.453674,20,10.44,2
89413443,2024-02-08T19:23:20.436799,26,80.9,5
89417320,2024-02-08T07:12:12.275402,6,59.74,4
89424246,2024-02-04T05:13:50.721355,17,27.14,2
89427114,2024-02-08T16:31:50.957528,21,65.79,3
89430655,2024-02-06T16:01:53.979272,18,69.12,5
89432215,2024-02-04T17:47:41.381399,21,83.27,5
89432590,2024-02-01T13:12:36.815090,9,32.11,4
89441111,2024-02-09T19:21:56.741874,7,40.33,4
89441371,2024-02-05T11:46:27.106786,21,30.17,4
89457472,2024-02-04T07:04:58.020628,5,56.28,3
89466329,2024-02-09T12:50:07.524652,22,56.78,5
89466819,2024-02-03T22:35:51.778981,12,71.31,3
89470069,2024-02-10T21:23:33.560125,3,9.45,1
89478930,2024-02-08T10:46:44.898665,22,74.99,4
89491294,2024-02-01T13:11:51.915775,11,13.95,2
89492536,2024-02-07T04:55:36.686254,27,28.35,3
89493014,2024-02-02T23:16:30.962770,27,29.25,1
89503352,2024-02-01T11:22:49.709892,10,6.1,1
89512928,2024-02-03T06:30:01.919684,28,78.68,5
89528775,2024-02-08T06:38:29.071823,11,89.34,5
89556065,2024-02-07T22:01:30.050678,23,3.05,1
89562679,2024-02-04T13:11:59.920837,28,54.37,5
89569032,2024-02-10T20:29:17.764653,21,88.67,5
89586909,2024-02-10T08:41:04.445999,7,33.36,3
89588585,2024-02-01T23:38:14.980155,24,23.7,2
89607728,2024-02-09T22:46:46.782858,24,34.36,4
89619205,2024-02-02T22:57:29.787912,4,4.54,1
89652194,2024-02-02T11:03:03.577070,3,82.98,3
89654523,2024-02-01T04:33:04.788613,10,123.24,4
89667352,2024-02-02T21:51:43.612791,10,48.49,2
89699804,2024-02-08T14:36:15.842231,22,38.23,2
89700572,2024-02-02T17:31:56.509555,6,62.41,4
89702928,2024-02-04T14:36:23.492878,29,45.42,3
89703762,2024-02-02T08:29:51.665567,18,31.75,2
89710422,2024-02-05T14:27:36.258969,18,104.07,4
89716578,2024-02-02T19:47:52.372716,24,9.45,1
89721329,2024-02-09T17:07:37.652233,19,41.61,3
89746188,2024-02-03T17:32:49.473017,27,80.93,5
89748223,2024-02-09T08:26:53.588613,8,63.15,5
89770861,2024-02-09T11:16:41.263290,16,119.61,5
89786081,2024-02-04T15:40:58.606945,18,60.82,5
89788614,2024-02-04T04:22:44.735690,10,71.39,5
89794075,2024-02-08T23:51:20.621751,3,65.46,5
89796348,2024-02-01T04:55:40.046543,23,32.76,2
89821209,2024-02-09T21:18:03.234144,19,49.27,4
89830480,2024-02-09T02:19:05.817801,10,43.33,2
89834837,2024-02-09T11:55:33.111682,19,14.59,3
89840767,2024-02-08T19:07:35.003232,1,8.55,1
89845993,2024-02-05T14:36:54.513091,7,49.95,1
89851180,2024-02-06T14:30:41.203170,6,51.96,2
89866479,2024-02-03T22:57:07.867228,15,19.24,1
89868297,2024-02-04T12:12:15.057664,24,69.7,5
89878913,2024-02-02T18:59:51.159067,3,69.76,3
89902946,2024-02-09T10:11:52.222836,12,6.26,2
89913504,2024-02-08T09:11:45.187493,5,31.8,1
89936262,2024-02-09T09:01:24.795071,17,16.64,2
89937026,2024-02-09T06:44:38.333767,17,80.86,4
89971339,2024-02-03T12:48:21.970304,1,88.75,4
89989191,2024-02-02T14:10:23.044490,14,31.9,2
89995368,2024-02-04T16:16:00.971708,1,50.24,2
90027349,2024-02-06T03:17:34.288615,12,13.91,2
90051402,2024-02-04T05:59:06.767142,16,77.46,3
90052760,2024-02-09T00:56:39.656370,13,19.24,1
90065131,2024-02-02T11:40:05.975983,25,33.0,3
90077854,2024-02-03T09:12:26.763031,4,48.38,4
90080717,2024-02-01T01:15:40.627865,30,71.86,3
90096281,2024-02-02T05:03:46.830214,14,40.41,4
90118430,2024-02-04T17:50:00.417250,11,19.08,2
90122089,2024-02-03T20:27:11.821245,22,34.92,1
90127148,2024-02-02T01:03:10.642627,17,98.38,4
90151311,2024-02-03T05:30:18.289911,28,33.03,2
90160559,2024-02-10T05:19:14.283272,16,69.92,4
90173272,2024-02-06T13:02:23.826323,28,60.7,3
90210094,2024-02-02T04:21:12.225327,1,10.64,2
90210524,2024-02-08T05:37:08.659600,8,79.42,5
90220319,2024-02-01T13:14:40.054335,10,33.85,3
90233311,2024-02-09T14:40:07.135535,11,60.83,4
90235958,2024-02-04T08:38:46.054309,5,47.97,2
90254295,2024-02-08T22:06:06.248058,20,31.88,2
90256108,2024-02-10T10:19:06.083370,25,7.83,2
90286662,2024-02-08T14:56:38.914716,1,38.66,2
90292498,2024-02-09T01:02:13.005055,24,58.07,4
90300027,2024-02-05T02:22:43.842119,14,8.9,1
90309257,2024-02-01T10:32:02.640922,10,12.24,1
90309773,2024-02-02T04:08:09.248748,9,8.16,2
90316309,2024-02-10T08:25:32.653393,1,67.74,3
90354116,2024-02-02T20:08:33.482350,30,4.92,1
90354767,2024-02-01T22:38:22.931574,21,70.31,5
90358954,2024-02-02T14:48:33.338708,22,30.26,3
90373656,2024-02-04T19:20:08.233978,8,9.75,1
90385309,2024-02-09T03:17:22.843462,12,31.74,4
90394321,2024-02-02T01:43:43.606862,2,34.16,4
90401466,2024-02-04T04:44:01.142997,12,82.84,4
90404762,2024-02-10T23:44:02.044022,2,6.12,1
90408962,2024-02-04T07:42:57.404657,18,29.18,2
90411504,2024-02-03T01:56:03.971414,10,60.99,2
90415815,2024-02-04T11:27:18.588515,1,64.43,5
90419317,2024-02-10T01:49:31.678984,16,15.08,2
90434535,2024-02-08T08:41:39.930188,2,32.35,1
90444035,2024-02-01T13:53:06.838890,20,69.79,5
90460146,2024-02-09T18:47:24.740334,23,56.17,4
90460626,2024-02-04T15:37:44.378328,29,52.15,3
90478679,2024-02-10T01:03:16.197745,28,60.39,3
90479333,2024-02-03T05:37:42.141137,21,38.05,3
90493547,2024-02-03T11:26:45.023964,16,34.56,3
90497539,2024-02-08T12:22:26.474434,7,86.66,5
90506325,2024-02-05T04:11:53.137146,16,28.14,3
90506996,2024-02-08T20:32:12.577987,9,49.33,3
90508761,2024-02-01T07:46:03.060494,21,75.88,4
90515045,2024-02-03T20:21:43.661901,19,57.93,3
90543270,2024-02-02T00:30:47.261392,28,126.87,5
90547033,2024-02-09T16:59:36.945865,17,59.87,4
90553928,2024-02-05T18:22:46.164020,15,84.13,4
90555205,2024-02-02T20:23:57.948839,18,57.89,4
90556863,2024-02-03T23:52:14.901378,7,3.61,2
90558956,2024-02-04T19:32:45.751256,1,32.8,3
90565579,2024-02-02T17:20:53.052099,7,38.25,3
90587687,2024-02-02T19:05:37.592428,23,77.08,5
90592254,2024-02-03T12:27:42.029859,8,45.6,3
90594033,2024-02-02T21:57:29.982038,1,5.34,1
90604255,2024-02-09T21:05:10.960039,8,61.4,5
90610533,2024-02-01T00:20:28.291497,9,55.86,3
90612011,2024-02-09T07:29:57.297843,5,17.46,1
90619389,2024-02-02T00:46:23.109972,10,18.16,1
90619765,2024-02-01T12:13:34.947959,13,29.61,4
90619828,2024-02-04T11:59:42.423425,28,92.09,5
90644530,2024-02-09T08:42:21.598142,18,31.8,1
90660740,2024-02-05T22:36:52.521128,28,56.14,4
90677841,2024-02-08T21:38:35.657251,5,107.62,5
90678342,2024-02-09T00:24:33.925625,2,37.81,5
90685123,2024-02-01T03:51:04.688663,13,3.91,1
90698694,2024-02-08T15:13:41.340381,8,59.79,4
90700832,2024-02-08T07:11:46.657731,1,15.02,1
90707184,2024-02-03T04:31:23.386805,6,23.16,2
90726271,2024-02-09T19:10:14.504415,20,31.8,1
90728869,2024-02-01T06:52:05.800954,30,65.4,5
90730562,2024-02-01T22:18:48.358533,18,38.39,2
90738917,2024-02-03T04:12:50.913216,26,50.39,2
90739741,2024-02-10T05:58:02.181747,17,16.42,3
90747078,2024-02-09T22:34:45.901771,1,15.64,1
90757695,2024-02-03T21:35:25.579041,26,79.38,4
90762672,2024-02-04T22:15:13.330931,8,2.76,1
90764924,2024-02-05T09:20:08.172931,2,93.93,4
90765410,2024-02-10T21:17:50.682728,20,16.7,2
90769230,2024-02-07T04:09:05.121318,6,124.96,5
90770858,2024-02-03T12:26:48.726027,22,19.32,1
90771299,2024-02-06T08:41:48.712767,6,73.24,4
90775084,2024-02-08T18:58:07.804572,6,19.38,3
90785798,2024-02-05T00:30:12.863989,9,32.83,4
90793465,2024-02-02T21:18:46.489936,15,107.63,4
90816971,2024-02-06T09:06:10.967319,11,73.72,4
90822301,2024-02-04T15:33:51.089927,4,43.65,1
90834638,2024-02-04T16:11:39.301210,29,19.72,2
90845276,2024-02-05T10:57:26.510808,19,12.36,1
90845716,2024-02-01T11:00:43.911831,11,5.52,1
90872882,2024-02-10T01:55:11.324907,8,27.2,4
90878630,2024-02-03T02:40:06.859787,4,9.08,1
90901451,2024-02-01T08:16:25.312914,25,6.84,1
90912380,2024-02-05T19:17:54.130296,28,19.83,2
90913731,2024-02-08T09:16:22.615421,20,2.4,1
90923462,2024-02-02T15:30:46.820331,3,62.83,5
90923485,2024-02-02T13:57:58.673103,18,59.57,2
90925378,2024-02-01T02:40:56.122244,23,27.17,2
90931116,2024-02-06T16:21:49.940372,9,84.12,4
90931598,2024-02-01T01:05:07.026079,7,5.13,1
90935413,2024-02-03T17:31:28.131684,22,64.19,2
90946752,2024-02-02T01:59:58.863553,22,45.0,3
90957822,2024-02-08T21:57:31.869951,17,40.04,4
90963638,2024-02-02T01:17:49.330248,21,37.88,2
90972403,2024-02-09T07:33:56.690796,1,7.2,1
90979927,2024-02-08T17:16:30.660361,5,38.16,3
90984345,2024-02-02T06:01:07.173046,15,31.8,1
90985706,2024-02-04T04:47:59.579834,20,27.2,3
90996973,2024-02-04T04:28:08.437263,11,10.8,1
91041158,2024-02-01T03:32:58.499984,20,98.37,4
91044307,2024-02-04T18:19:10.390529,9,47.05,1
91046416,2024-02-10T11:09:28.278084,5,80.33,4
91059881,2024-02-08T09:28:25.050631,10,40.81,5
91063454,2024-02-03T10:26:43.813176,10,12.0,1
91063496,2024-02-10T15:52:14.488621,25,50.91,4
91064318,2024-02-08T00:08:42.138233,5,17.36,2
91072057,2024-02-03T02:14:55.034224,24,12.2,1
91081105,2024-02-04T10:15:16.327698,11,61.05,3
91095385,2024-02-04T15:40:49.489695,19,20.48,2
91101942,2024-02-04T06:01:55.570628,14,58.35,2
91133410,2024-02-03T11:42:42.555473,23,88.66,4
91138597,2024-02-04T14:10:18.980302,7,54.14,5
91148455,2024-02-02T03:34:32.648944,9,48.46,2
91156118,2024-02-01T19:52:34.240405,9,74.26,4
91160792,2024-02-10T08:41:19.455626,27,70.1,5
91179542,2024-02-04T13:10:58.209381,17,15.12,2
91184887,2024-02-08T04:35:44.672637,24,12.94,1
91198421,2024-02-04T23:03:34.151285,24,27.92,2
91210526,2024-02-10T03:34:06.221366,2,44.21,4
91215074,2024-02-01T07:46:35.126337,17,63.81,5
91215749,2024-02-10T16:20:22.660363,30,2.76,1
91226589,2024-02-10T05:19:22.197704,22,95.4,5
91258023,2024-02-04T02:05:59.493009,9,9.66,2
91292242,2024-02-02T02:59:36.125454,21,35.66,3
91293057,2024-02-09T20:40:53.831323,25,122.54,5
91295185,2024-02-08T22:10:01.346482,1,24.33,3
91335291,2024-02-04T06:13:23.887471,19,48.07,2
91335449,2024-02-04T06:46:12.563709,30,50.13,5
91336411,2024-02-08T18:54:23.341176,7,18.04,2
91341406,2024-02-05T10:54:48.264556,1,41.19,2
91353305,2024-02-10T01:49:58.961956,12,104.69,5
91354978,2024-02-03T03:51:36.736625,10,21.7,3
91361318,2024-02-02T13:57:04.751487,1,69.8,4
91391277,2024-02-04T15:54:20.424935,15,3.78,1
91391937,2024-02-08T10:28:04.093487,12,18.85,1
91393004,2024-02-08T15:54:20.460386,5,37.66,2
91397171,2024-02-10T20:58:36.174724,4,32.2,1
91416243,2024-02-03T02:00:30.422911,21,61.47,2
91419645,2024-02-03T09:02:09.710560,5,15.74,3
91429045,2024-02-03T10:15:25.910807,10,27.69,2
91450583,2024-02-09T03:30:58.721207,4,63.16,4
91462948,2024-02-06T04:53:39.785587,8,32.35,1
91482892,2024-02-06T14:24:37.943174,17,40.11,2
91490990,2024-02-04T10:55:54.785632,23,55.04,4
91501712,2024-02-08T03:08:36.593232,1,51.16,2
91505064,2024-02-03T07:28:23.487308,22,40.94,4
91513627,2024-02-04T06:20:14.871719,16,2.76,1
91531920,2024-02-07T21:58:47.584754,10,38.96,2
91559313,2024-02-08T23:49:13.506376,2,56.37,2
91568454,2024-02-01T22:23:18.876379,12,26.66,2
91571694,2024-02-08T13:30:20.961415,1,8.82,2
91574817,2024-02-04T00:12:58.224487,26,4.8,1
91595048,2024-02-04T16:42:25.090481,25,48.3,3
91600523,2024-02-08T06:49:03.683100,18,22.27,2
91625733,2024-02-08T13:32:54.057034,17,64.88,3
91647027,2024-02-01T01:34:19.724923,23,66.25,4
91652499,2024-02-05T08:32:03.821423,15,81.05,5
91661670,2024-02-09T07:10:13.973006,10,41.95,2
91662140,2024-02-07T16:02:02.832865,20,52.48,3
91670938,2024-02-08T02:52:21.119728,5,84.98,4
91673988,2024-02-10T05:20:20.757214,4,39.65,5
91714369,2024-02-06T14:45:29.162460,1,69.78,3
91722056,2024-02-09T06:46:14.246626,27,26.72,3
91730990,2024-02-04T04:37:07.131300,29,27.99,3
91749854,2024-02-09T11:46:07.411627,1,89.12,4
91753605,2024-02-02T11:37:21.165838,10,81.51,4
91759589,2024-02-02T01:39:18.684932,5,22.5,1
91761506,2024-02-02T11:28:11.866094,24,14.54,2
91766670,2024-02-04T15:38:41.725020,12,82.75,4
91778897,2024-02-06T08:19:50.160446,3,77.23,4
91779752,2024-02-03T11:27:25.974298,3,2.22,1
91784807,2024-02-10T21:32:22.322426,29,32.3,2
91797124,2024-02-04T23:12:06.704162,30,13.3,2
91802776,2024-02-03T12:11:15.077060,5,31.38,2
91806178,2024-02-02T13:32:23.235706,30,74.94,5
91815030,2024-02-02T02:04:59.850872,20,76.75,5
91818930,2024-02-05T20:18:21.362749,28,26.5,3
91825265,2024-02-10T22:06:00.363356,3,48.09,2
91878358,2024-02-06T16:16:44.745700,2,48.02,3
91892234,2024-02-03T11:34:28.357753,17,57.36,3
91895413,2024-02-05T20:17:45.010682,2,76.98,4
91904729,2024-02-02T14:12:11.882947,21,8.55,1
91914767,2024-02-08T17:46:32.649275,25,96.79,5
